HYDROCORTISONE SODIUM SUCCINATE,574566.0,249.0
TETRACYCLINE HYDROCHLORIDE,574566.0,237.0
CHLORAPREP ONE-STEP,574566.0,745.0
ATOMOXETINE HYDROCHLORIDE,574566.0,1189.0
ENOXAPARIN SODIUM,574566.0,205.0
LENOGRASTIM,574566.0,517.0
FUROSEMIDE,574566.0,2805.0
SODIUM PICOSULFATE,574566.0,197.0
PERPHENAZINE,574566.0,293.0
MYCOPHENOLATE MOFETIL,574566.0,1925.0
OCTREOTIDE,574566.0,397.0
OLMESARTAN MEDOXOMIL,574566.0,33.0
LOSARTAN,574566.0,149.0
SULFASALAZINE,574566.0,8569.0
TRESIBA,574566.0,141.0
ATORVASTATIN,574566.0,157.0
ACETAMINOPHEN\CAFFEINE,574566.0,1857.0
DIMENHYDRINATE,574566.0,89.0
METHYLPREDNISOLONE SODIUM SUCCINATE,574566.0,901.0
ATROPINE,574566.0,97.0
ENDEP,574566.0,205.0
FLUOXETINE,574566.0,45.0
LANREOTIDE,574566.0,73.0
NEORAL,574566.0,265.0
PICOLAX (ANHYDROUS CITRIC ACID\MAGNESIUM OXIDE\SODIUM PICOSULFATE),574566.0,97.0
HYDROCHLOROTHIAZIDE\QUINAPRIL HYDROCHLORIDE,574566.0,97.0
CHLOROQUINE DIPHOSPHATE,574566.0,265.0
PAROXETINE,574566.0,293.0
THALIDOMIDE,574566.0,9.0
STAVZOR,574566.0,113.0
AMLODIPINE BESYLATE,574566.0,1481.0
DOMPERIDONE MALEATE,574566.0,589.0
LEVETIRACETAM,574566.0,249.0
TRAZODONE,574566.0,1153.0
AMOXICILLIN,574566.0,229.0
RUXOLITINIB,574566.0,1749.0
BELIMUMAB,574566.0,977.0
OXALIPLATIN,574566.0,17.0
HYDROCODONE,574566.0,117.0
SULFAMETHOXAZOLE AND TRIMETHOPRIM,574566.0,249.0
MECLIZINE HYDROCHLORIDE,574566.0,141.0
ZANTAC,574566.0,13.0
HERBALS\PLANTAGO OVATA LEAF,574566.0,197.0
DIOVAN,574566.0,61.0
CALCIPOTRIENE,574566.0,73.0
MORPHINE,574566.0,17.0
SIMPONI,574566.0,3181.0
LYRICA,574566.0,881.0
ATOMOXETINE,574566.0,193.0
FLOVIT,574566.0,77.0
LANSOPRAZOLE,574566.0,181.0
VITAMINS,574566.0,121.0
PREDNAZOLINE,574566.0,261.0
TESTOSTERONE,574566.0,113.0
HYDROCHLOROTHIAZIDE,574566.0,585.0
CISPLATIN,574566.0,53.0
POTASSIUM SORBATE,574566.0,389.0
MABTHERA,574566.0,17.0
MOUNJARO,574566.0,65.0
METRONIDAZOLE,574566.0,305.0
AMINOPHYLLINE\BROMHEXINE\CHLORPHENIRAMINE,574566.0,97.0
TEMAZEPAM,574566.0,409.0
MIRTAZAPINE,574566.0,89.0
CLOBAZAM,574566.0,1405.0
CETRIMONIUM BROMIDE,574566.0,249.0
SYMBICORT,574566.0,369.0
AMIODARONE,574566.0,65.0
AZATHIOPRINE SODIUM,574566.0,193.0
Mag Salt,574566.0,45.0
OXYGEN,574566.0,209.0
CARVEDILOL,574566.0,17.0
VENTOLIN,574566.0,1241.0
BENEFIX,574566.0,581.0
QUININE,574566.0,197.0
MITOXANTRONE,574566.0,277.0
METHYLPREDNISOLONE,574566.0,205.0
PREGABALIN,574566.0,197.0
ASPIRIN\DIPYRIDAMOLE,574566.0,197.0
CALCIUM ASCORBATE,574566.0,1277.0
AIMOVIG,574566.0,589.0
TOFACITINIB,574566.0,397.0
TOFACITINIB CITRATE,574566.0,2001.0
DILTIAZEM HYDROCHLORIDE,574566.0,1569.0
MINOCYCLINE HYDROCHLORIDE,574566.0,329.0
AMSACRINE,574566.0,1025.0
PHENOXYBENZAMINE,574566.0,73.0
DIPHENHYDRAMINE HYDROCHLORIDE,574566.0,73.0
AGGRENOX,574566.0,881.0
PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,574566.0,57.0
ADDERALL,574566.0,229.0
GEODON,574566.0,21.0
LISINOPRIL,574566.0,65.0
NURTEC ODT,574566.0,113.0
LEVOTHYROXINE SODIUM,574566.0,1697.0
DESVENLAFAXINE,574566.0,17.0
CETIRIZINE HYDROCHLORIDE\PSEUDOEPHEDRINE HYDROCHLORIDE,574566.0,1981.0
OZEMPIC,574566.0,101.0
DOCUSATE SODIUM\PHENOLPHTHALEIN,574566.0,293.0
BUPRENORPHINE,574566.0,405.0
CITALOPRAM,574566.0,229.0
NEXIUM,574566.0,113.0
XOPENEX,574566.0,33.0
DOCUSATE SODIUM,574566.0,329.0
LOPRESSOR,574566.0,9.0
NOVORAPID,574566.0,141.0
BROTIZOLAM,574566.0,37.0
IPRATROPIUM BROMIDE AND ALBUTEROL SULFATE,574566.0,57.0
PROPAFENONE HYDROCHLORIDE,574566.0,261.0
SENNOSIDES,574566.0,101.0
OTEZLA,574566.0,397.0
CASPOFUNGIN ACETATE,574566.0,61.0
ISOPTIN,574566.0,105.0
BACLOFEN,574566.0,269.0
FLUMETHASONE PIVALATE,574566.0,589.0
HYALURONIDASE (HUMAN RECOMBINANT),574566.0,657.0
DEPO-MEDROL,574566.0,801.0
COENZYME Q10,574566.0,65.0
ACETAMINOPHEN\ASPIRIN\CAFFEINE,574566.0,481.0
SYNTHROID,574566.0,349.0
ACIDOPHILUS,574566.0,53.0
ROSUVASTATIN CALCIUM,574566.0,3457.0
ACETAMINOPHEN\OXYCODONE HYDROCHLORIDE\OXYCODONE TEREPHTHALATE,574566.0,249.0
BIO D3 [COLECALCIFEROL],574566.0,77.0
CHLORZOXAZONE,574566.0,109.0
ALENDRONATE SODIUM,574566.0,2377.0
LIDOCAINE HYDROCHLORIDE,574566.0,109.0
ALLOPURINOL,574566.0,109.0
SULFAMETHOXAZOLE,574566.0,497.0
ANHYDROUS CITRIC ACID\MAGNESIUM OXIDE\SODIUM PICOSULFATE,574566.0,101.0
MAGNESIUM,574566.0,233.0
CHONDROITIN SULFATE (BOVINE)\GLUCOSAMINE SULFATE,574566.0,97.0
IRON SUCROSE,574566.0,265.0
METHYLPHENIDATE HYDROCHLORIDE,574566.0,109.0
HYDROCORTISONE ACETATE,574566.0,993.0
TADALAFIL,574566.0,65.0
FLEXERIL,574566.0,101.0
COLCHICINE,574566.0,69.0
FLUTICASONE PROPIONATE,574566.0,17.0
LANADELUMAB,574566.0,97.0
GLUCOSAMINE,574566.0,2689.0
NASONEX,574566.0,69.0
AMBIEN,574566.0,9.0
ALPRAZOLAM,574566.0,265.0
SERTRALINE HYDROCHLORIDE,574566.0,269.0
FLECAINIDE,574566.0,289.0
TACROLIMUS,574566.0,149.0
CIPROFLOXACIN,574566.0,1253.0
BENZTROPINE MESYLATE,574566.0,25.0
ACCUPRIL,574566.0,901.0
ALENDRONATE SODIUM\CHOLECALCIFEROL,574566.0,397.0
CORTISONE,574566.0,413.0
OXYCONTIN,574566.0,85.0
BISACODYL,574566.0,397.0
VERAPAMIL HYDROCHLORIDE,574566.0,209.0
KLOR-CON,574566.0,25.0
