DIETARY SUPPLEMENT\HERBALS,Hypoaesthesia,9.0
DIETARY SUPPLEMENT\HERBALS,Wound,13.0
DIETARY SUPPLEMENT\HERBALS,Peripheral swelling,13.0
DIETARY SUPPLEMENT\HERBALS,Lung disorder,13.0
DIETARY SUPPLEMENT\HERBALS,Migraine,9.0
DIETARY SUPPLEMENT\HERBALS,Adverse drug reaction,9.0
DIETARY SUPPLEMENT\HERBALS,Pain,5.0
DIETARY SUPPLEMENT\HERBALS,Blister,5.0
DIETARY SUPPLEMENT\HERBALS,Muscle spasms,13.0
DIETARY SUPPLEMENT\HERBALS,Urticaria,9.0
DIETARY SUPPLEMENT\HERBALS,Nausea,5.0
DIETARY SUPPLEMENT\HERBALS,Hand deformity,5.0
DIETARY SUPPLEMENT\HERBALS,Exostosis,9.0
DIETARY SUPPLEMENT\HERBALS,Oedema peripheral,5.0
DIETARY SUPPLEMENT\HERBALS,Contraindicated product administered,5.0
DIETARY SUPPLEMENT\HERBALS,Therapy non-responder,9.0
DIETARY SUPPLEMENT\HERBALS,Epilepsy,9.0
DIETARY SUPPLEMENT\HERBALS,Amnesia,9.0
DIETARY SUPPLEMENT\HERBALS,Peripheral venous disease,9.0
DIETARY SUPPLEMENT\HERBALS,Product use issue,9.0
DIETARY SUPPLEMENT\HERBALS,Pulmonary fibrosis,9.0
DIETARY SUPPLEMENT\HERBALS,Injury,9.0
DIETARY SUPPLEMENT\HERBALS,Sleep disorder,9.0
DIETARY SUPPLEMENT\HERBALS,Hip arthroplasty,5.0
DIETARY SUPPLEMENT\HERBALS,Irritable bowel syndrome,9.0
DIETARY SUPPLEMENT\HERBALS,Therapeutic product effect incomplete,9.0
DIETARY SUPPLEMENT\HERBALS,Adverse event,9.0
DIETARY SUPPLEMENT\HERBALS,Rash,13.0
DIETARY SUPPLEMENT\HERBALS,Arthralgia,9.0
DIETARY SUPPLEMENT\HERBALS,Laryngitis,9.0
DIETARY SUPPLEMENT\HERBALS,Pneumonia,9.0
DIETARY SUPPLEMENT\HERBALS,Maternal exposure during pregnancy,13.0
DIETARY SUPPLEMENT\HERBALS,Insomnia,13.0
DIETARY SUPPLEMENT\HERBALS,Pericarditis,13.0
DIETARY SUPPLEMENT\HERBALS,Alopecia,13.0
DIETARY SUPPLEMENT\HERBALS,Rheumatoid arthritis,13.0
DIETARY SUPPLEMENT\HERBALS,Exposure during pregnancy,9.0
DIETARY SUPPLEMENT\HERBALS,Joint swelling,17.0
DIETARY SUPPLEMENT\HERBALS,Incorrect route of product administration,9.0
DIETARY SUPPLEMENT\HERBALS,Pruritus,5.0
ARAVA,Deafness,17.0
ARAVA,Lung disorder,37.0
ARAVA,Injury,21.0
